date,sales,revenue,estado,codigo,asp,canal
2014-04-01,2,6800,Durango,DUR,3400,Correo
2014-04-01,10,48931,Durango,DUR,4893.1,Call Center
2014-04-01,10,34681,Durango,DUR,3468.1,Recomendación
2014-04-01,13,58338,Durango,DUR,4487.538461538462,Web
2014-04-01,1,7099,Guanajuato,GUA,7099,Correo
2014-04-01,9,51083,Guanajuato,GUA,5675.888888888889,Call Center
2014-04-01,9,36206,Guanajuato,GUA,4022.8888888888887,Recomendación
2014-04-01,12,60904,Guanajuato,GUA,5075.333333333333,Web
2014-04-01,1,7857,Guerrero,GRO,7857,Correo
2014-04-01,5,56538,Guerrero,GRO,11307.6,Call Center
2014-04-01,5,40072,Guerrero,GRO,8014.4,Recomendación
2014-04-01,7,67407,Guerrero,GRO,9629.57142857143,Web
2014-04-01,1,7932,Hidalgo,HID,7932,Correo
2014-04-01,9,57075,Hidalgo,HID,6341.666666666667,Call Center
2014-04-01,9,40453,Hidalgo,HID,4494.777777777777,Recomendación
2014-04-01,11,68048,Hidalgo,HID,6186.181818181818,Web
2014-04-01,3,18698,Jalisco,JAL,6232.666666666667,Correo
2014-04-01,19,134544,Jalisco,JAL,7081.263157894737,Call Center
2014-04-01,19,95361,Jalisco,JAL,5019,Recomendación
2014-04-01,25,160409,Jalisco,JAL,6416.36,Web
2014-04-01,3,9693,México,MEX,3231,Correo
2014-04-01,18,69750,México,MEX,3875,Call Center
2014-04-01,18,49437,México,MEX,2746.5,Recomendación
2014-04-01,23,83159,México,MEX,3615.608695652174,Web
2014-04-01,1,6704,Michoacán de Ocampo,MIC,6704,Correo
2014-04-01,7,48238,Michoacán de Ocampo,MIC,6891.142857142857,Call Center
2014-04-01,7,34190,Michoacán de Ocampo,MIC,4884.285714285715,Recomendación
2014-04-01,9,57512,Michoacán de Ocampo,MIC,6390.222222222223,Web
2014-04-01,1,2495,Morelos,MOR,2495,Correo
2014-04-01,2,17951,Morelos,MOR,8975.5,Call Center
2014-04-01,2,12723,Morelos,MOR,6361.5,Recomendación
2014-04-01,3,21402,Morelos,MOR,7134,Web
2014-04-01,1,6671,Nayarit,NAY,6671,Correo
2014-04-01,9,48003,Nayarit,NAY,5333.666666666667,Call Center
2014-04-01,9,34023,Nayarit,NAY,3780.3333333333335,Recomendación
2014-04-01,12,57232,Nayarit,NAY,4769.333333333333,Web
2014-04-01,3,9693,Nuevo León,NLE,3231,Correo
2014-04-01,18,69750,Nuevo León,NLE,3875,Call Center
2014-04-01,18,49437,Nuevo León,NLE,2746.5,Recomendación
2014-04-01,23,83159,Nuevo León,NLE,3615.608695652174,Web
2014-04-01,1,2399,Oaxaca,OAX,2399,Correo
2014-04-01,3,17264,Oaxaca,OAX,5754.666666666667,Call Center
2014-04-01,3,12236,Oaxaca,OAX,4078.6666666666665,Recomendación
2014-04-01,4,20583,Oaxaca,OAX,5145.75,Web
2014-04-01,1,5878,Puebla,PUE,5878,Correo
2014-04-01,6,42296,Puebla,PUE,7049.333333333333,Call Center
2014-04-01,6,29979,Puebla,PUE,4996.5,Recomendación
2014-04-01,8,50428,Puebla,PUE,6303.5,Web
2014-04-01,3,18698,Querétaro,QUE,6232.666666666667,Correo
2014-04-01,19,134544,Querétaro,QUE,7081.263157894737,Call Center
2014-04-01,19,95361,Querétaro,QUE,5019,Recomendación
2014-04-01,25,160409,Querétaro,QUE,6416.36,Web
2014-04-01,2,5917,Quintana Roo,ROO,2958.5,Correo
2014-04-01,10,42579,Quintana Roo,ROO,4257.9,Call Center
2014-04-01,10,30179,Quintana Roo,ROO,3017.9,Recomendación
2014-04-01,13,50765,Quintana Roo,ROO,3905,Web
2014-04-01,1,6030,San Luis Potosí,SLP,6030,Correo
2014-04-01,7,43388,San Luis Potosí,SLP,6198.285714285715,Call Center
2014-04-01,7,30752,San Luis Potosí,SLP,4393.142857142857,Recomendación
2014-04-01,9,51729,San Luis Potosí,SLP,5747.666666666667,Web
2014-04-01,1,4182,Sinaloa,SIN,4182,Correo
2014-04-01,8,30094,Sinaloa,SIN,3761.75,Call Center
2014-04-01,7,21330,Sinaloa,SIN,3047.1428571428573,Recomendación
2014-04-01,10,35879,Sinaloa,SIN,3587.9,Web
2014-04-01,1,8145,Sonora,SON,8145,Correo
2014-04-01,9,58608,Sonora,SON,6512,Call Center
2014-04-01,8,41540,Sonora,SON,5192.5,Recomendación
2014-04-01,11,69876,Sonora,SON,6352.363636363636,Web
2014-04-01,1,9187,Tabasco,TAB,9187,Correo
2014-04-01,9,66105,Tabasco,TAB,7345,Call Center
2014-04-01,9,46854,Tabasco,TAB,5206,Recomendación
2014-04-01,12,78814,Tabasco,TAB,6567.833333333333,Web
2014-04-01,1,5251,Tamaulipas,TAM,5251,Correo
2014-04-01,6,37785,Tamaulipas,TAM,6297.5,Call Center
2014-04-01,6,26781,Tamaulipas,TAM,4463.5,Recomendación
2014-04-01,8,45050,Tamaulipas,TAM,5631.25,Web
2014-04-01,1,6650,Tlaxcala,TLA,6650,Correo
2014-04-01,9,47849,Tlaxcala,TLA,5316.555555555556,Call Center
2014-04-01,8,33914,Tlaxcala,TLA,4239.25,Recomendación
2014-04-01,11,57047,Tlaxcala,TLA,5186.090909090909,Web
2014-04-01,1,7048,Veracruz de Ignacio de la Llave,VER,7048,Correo
2014-04-01,8,50712,Veracruz de Ignacio de la Llave,VER,6339,Call Center
2014-04-01,8,35943,Veracruz de Ignacio de la Llave,VER,4492.875,Recomendación
2014-04-01,11,60461,Veracruz de Ignacio de la Llave,VER,5496.454545454545,Web
2014-04-01,2,8081,Yucatán,YUC,4040.5,Correo
2014-04-01,10,58149,Yucatán,YUC,5814.9,Call Center
2014-04-01,10,41214,Yucatán,YUC,4121.4,Recomendación
2014-04-01,13,69328,Yucatán,YUC,5332.923076923077,Web
2014-04-01,1,9128,Zacatecas,ZAC,9128,Correo
2014-04-01,7,65678,Zacatecas,ZAC,9382.57142857143,Call Center
2014-04-01,7,46551,Zacatecas,ZAC,6650.142857142857,Recomendación
2014-04-01,9,78304,Zacatecas,ZAC,8700.444444444445,Web
2014-05-01,4,19123,Ciudad de México,CMX,4780.75,Correo
2014-05-01,25,137597,Ciudad de México,CMX,5503.88,Call Center
2014-05-01,25,97525,Ciudad de México,CMX,3901,Recomendación
2014-05-01,32,164049,Ciudad de México,CMX,5126.53125,Web
2014-05-01,1,7047,Aguascalientes,AGU,7047,Correo
2014-05-01,5,50705,Aguascalientes,AGU,10141,Call Center
2014-05-01,5,35938,Aguascalientes,AGU,7187.6,Recomendación
2014-05-01,7,60453,Aguascalientes,AGU,8636.142857142857,Web
2014-05-01,1,10010,Baja California,BCN,10010,Correo
2014-05-01,7,72025,Baja California,BCN,10289.285714285714,Call Center
2014-05-01,7,51049,Baja California,BCN,7292.714285714285,Recomendación
2014-05-01,9,85871,Baja California,BCN,9541.222222222223,Web
2014-05-01,1,11467,Baja California Sur,BCS,11467,Correo
2014-05-01,9,82508,Baja California Sur,BCS,9167.555555555555,Call Center
2014-05-01,9,58480,Baja California Sur,BCS,6497.777777777777,Recomendación
2014-05-01,11,98370,Baja California Sur,BCS,8942.727272727272,Web
2014-05-01,1,2803,Campeche,CAM,2803,Correo
2014-05-01,3,20169,Campeche,CAM,6723,Call Center
2014-05-01,3,14295,Campeche,CAM,4765,Recomendación
2014-05-01,4,24046,Campeche,CAM,6011.5,Web
2014-05-01,2,9999,Coahuila de Zaragoza,COA,4999.5,Correo
2014-05-01,11,71946,Coahuila de Zaragoza,COA,6540.545454545455,Call Center
2014-05-01,11,50993,Coahuila de Zaragoza,COA,4635.727272727273,Recomendación
2014-05-01,14,85777,Coahuila de Zaragoza,COA,6126.928571428572,Web
2014-05-01,2,9620,Colima,COL,4810,Correo
2014-05-01,12,69224,Colima,COL,5768.666666666667,Call Center
2014-05-01,12,49064,Colima,COL,4088.6666666666665,Recomendación
2014-05-01,15,82533,Colima,COL,5502.2,Web
2014-05-01,1,2696,Chiapas,CHP,2696,Correo
2014-05-01,3,19397,Chiapas,CHP,6465.666666666667,Call Center
2014-05-01,3,13748,Chiapas,CHP,4582.666666666667,Recomendación
2014-05-01,4,23126,Chiapas,CHP,5781.5,Web
2014-05-01,2,7334,Chihuahua,CHH,3667,Correo
2014-05-01,12,52772,Chihuahua,CHH,4397.666666666667,Call Center
2014-05-01,12,37403,Chihuahua,CHH,3116.9166666666665,Recomendación
2014-05-01,16,62917,Chihuahua,CHH,3932.3125,Web
2014-05-01,2,7640,Durango,DUR,3820,Correo
2014-05-01,11,54976,Durango,DUR,4997.818181818182,Call Center
2014-05-01,11,38966,Durango,DUR,3542.3636363636365,Recomendación
2014-05-01,15,65546,Durango,DUR,4369.733333333334,Web
2014-05-01,2,7976,Guanajuato,GUA,3988,Correo
2014-05-01,11,57394,Guanajuato,GUA,5217.636363636364,Call Center
2014-05-01,10,40679,Guanajuato,GUA,4067.9,Recomendación
2014-05-01,14,68427,Guanajuato,GUA,4887.642857142857,Web
2014-05-01,1,8828,Guerrero,GRO,8828,Correo
2014-05-01,6,63522,Guerrero,GRO,10587,Call Center
2014-05-01,6,45023,Guerrero,GRO,7503.833333333333,Recomendación
2014-05-01,8,75734,Guerrero,GRO,9466.75,Web
2014-05-01,2,8912,Hidalgo,HID,4456,Correo
2014-05-01,10,64126,Hidalgo,HID,6412.6,Call Center
2014-05-01,10,45451,Hidalgo,HID,4545.1,Recomendación
2014-05-01,13,76455,Hidalgo,HID,5881.153846153846,Web
2014-05-01,3,21008,Jalisco,JAL,7002.666666666667,Correo
2014-05-01,21,151165,Jalisco,JAL,7198.333333333333,Call Center
2014-05-01,21,107141,Jalisco,JAL,5101.952380952381,Recomendación
2014-05-01,28,180226,Jalisco,JAL,6436.642857142857,Web
2014-05-01,3,10891,México,MEX,3630.3333333333335,Correo
2014-05-01,20,78367,México,MEX,3918.35,Call Center
2014-05-01,20,55544,México,MEX,2777.2,Recomendación
2014-05-01,26,93433,México,MEX,3593.576923076923,Web
2014-05-01,1,7532,Michoacán de Ocampo,MIC,7532,Correo
2014-05-01,8,54197,Michoacán de Ocampo,MIC,6774.625,Call Center
2014-05-01,8,38414,Michoacán de Ocampo,MIC,4801.75,Recomendación
2014-05-01,11,64617,Michoacán de Ocampo,MIC,5874.272727272727,Web
2014-05-01,1,2803,Morelos,MOR,2803,Correo
2014-05-01,3,20169,Morelos,MOR,6723,Call Center
2014-05-01,3,14295,Morelos,MOR,4765,Recomendación
2014-05-01,4,24046,Morelos,MOR,6011.5,Web
2014-05-01,2,7495,Nayarit,NAY,3747.5,Correo
2014-05-01,10,53934,Nayarit,NAY,5393.4,Call Center
2014-05-01,10,38227,Nayarit,NAY,3822.7,Recomendación
2014-05-01,13,64302,Nayarit,NAY,4946.307692307692,Web
2014-05-01,3,10891,Nuevo León,NLE,3630.3333333333335,Correo
2014-05-01,20,78367,Nuevo León,NLE,3918.35,Call Center
2014-05-01,20,55544,Nuevo León,NLE,2777.2,Recomendación
2014-05-01,26,93433,Nuevo León,NLE,3593.576923076923,Web
2014-05-01,1,2696,Oaxaca,OAX,2696,Correo
2014-05-01,3,19397,Oaxaca,OAX,6465.666666666667,Call Center
2014-05-01,3,13748,Oaxaca,OAX,4582.666666666667,Recomendación
2014-05-01,4,23126,Oaxaca,OAX,5781.5,Web
2014-05-01,1,6604,Puebla,PUE,6604,Correo
2014-05-01,6,47522,Puebla,PUE,7920.333333333333,Call Center
2014-05-01,6,33682,Puebla,PUE,5613.666666666667,Recomendación
2014-05-01,8,56657,Puebla,PUE,7082.125,Web
2014-05-01,3,21008,Querétaro,QUE,7002.666666666667,Correo
2014-05-01,21,151165,Querétaro,QUE,7198.333333333333,Call Center
2014-05-01,21,107141,Querétaro,QUE,5101.952380952381,Recomendación
2014-05-01,28,180226,Querétaro,QUE,6436.642857142857,Web
2014-05-01,2,6648,Quintana Roo,ROO,3324,Correo
2014-05-01,11,47839,Quintana Roo,ROO,4349,Call Center
2014-05-01,11,33907,Quintana Roo,ROO,3082.4545454545455,Recomendación
2014-05-01,14,57036,Quintana Roo,ROO,4074,Web
2014-05-01,1,6775,San Luis Potosí,SLP,6775,Correo
2014-05-01,8,48748,San Luis Potosí,SLP,6093.5,Call Center
2014-05-01,8,34551,San Luis Potosí,SLP,4318.875,Recomendación
2014-05-01,11,58120,San Luis Potosí,SLP,5283.636363636364,Web
2014-05-01,1,4699,Sinaloa,SIN,4699,Correo
2014-05-01,9,33811,Sinaloa,SIN,3756.777777777778,Call Center
2014-05-01,8,23965,Sinaloa,SIN,2995.625,Recomendación
2014-05-01,11,40312,Sinaloa,SIN,3664.7272727272725,Web
2014-05-01,1,9151,Sonora,SON,9151,Correo
2014-05-01,9,65849,Sonora,SON,7316.555555555556,Call Center
2014-05-01,9,46672,Sonora,SON,5185.777777777777,Recomendación
2014-05-01,12,78508,Sonora,SON,6542.333333333333,Web
2014-05-01,2,10322,Tabasco,TAB,5161,Correo
2014-05-01,10,74272,Tabasco,TAB,7427.2,Call Center
2014-05-01,10,52642,Tabasco,TAB,5264.2,Recomendación
2014-05-01,13,88550,Tabasco,TAB,6811.538461538462,Web
2014-05-01,1,5900,Tamaulipas,TAM,5900,Correo
2014-05-01,7,42453,Tamaulipas,TAM,6064.714285714285,Call Center
2014-05-01,7,30090,Tamaulipas,TAM,4298.571428571428,Recomendación
2014-05-01,9,50615,Tamaulipas,TAM,5623.888888888889,Web
2014-05-01,2,7471,Tlaxcala,TLA,3735.5,Correo
2014-05-01,10,53760,Tlaxcala,TLA,5376,Call Center
2014-05-01,10,38103,Tlaxcala,TLA,3810.3,Recomendación
2014-05-01,13,64095,Tlaxcala,TLA,4930.384615384615,Web
2014-05-01,1,7918,Veracruz de Ignacio de la Llave,VER,7918,Correo
2014-05-01,9,56977,Veracruz de Ignacio de la Llave,VER,6330.777777777777,Call Center
2014-05-01,9,40384,Veracruz de Ignacio de la Llave,VER,4487.111111111111,Recomendación
2014-05-01,12,67931,Veracruz de Ignacio de la Llave,VER,5660.916666666667,Web
2014-05-01,2,9080,Yucatán,YUC,4540,Correo
2014-05-01,11,65332,Yucatán,YUC,5939.272727272727,Call Center
2014-05-01,11,46306,Yucatán,YUC,4209.636363636364,Recomendación
2014-05-01,14,77892,Yucatán,YUC,5563.714285714285,Web
2014-05-01,1,10255,Zacatecas,ZAC,10255,Correo
2014-05-01,8,73792,Zacatecas,ZAC,9224,Call Center
2014-05-01,7,52302,Zacatecas,ZAC,7471.714285714285,Recomendación
2014-05-01,10,87978,Zacatecas,ZAC,8797.8,Web
2014-06-01,4,19090,Ciudad de México,CMX,4772.5,Correo
2014-06-01,24,137366,Ciudad de México,CMX,5723.583333333333,Call Center
2014-06-01,24,97361,Ciudad de México,CMX,4056.7083333333335,Recomendación
2014-06-01,32,163774,Ciudad de México,CMX,5117.9375,Web
2014-06-01,1,7035,Aguascalientes,AGU,7035,Correo
2014-06-01,5,50620,Aguascalientes,AGU,10124,Call Center
2014-06-01,5,35878,Aguascalientes,AGU,7175.6,Recomendación
2014-06-01,7,60351,Aguascalientes,AGU,8621.57142857143,Web
2014-06-01,1,9993,Baja California,BCN,9993,Correo
2014-06-01,7,71904,Baja California,BCN,10272,Call Center
2014-06-01,7,50963,Baja California,BCN,7280.428571428572,Recomendación
2014-06-01,9,85727,Baja California,BCN,9525.222222222223,Web
2014-06-01,1,11447,Baja California Sur,BCS,11447,Correo
2014-06-01,9,82370,Baja California Sur,BCS,9152.222222222223,Call Center
2014-06-01,8,58381,Baja California Sur,BCS,7297.625,Recomendación
2014-06-01,11,98205,Baja California Sur,BCS,8927.727272727272,Web
2014-06-01,1,2798,Campeche,CAM,2798,Correo
2014-06-01,3,20135,Campeche,CAM,6711.666666666667,Call Center
2014-06-01,3,14271,Campeche,CAM,4757,Recomendación
2014-06-01,4,24006,Campeche,CAM,6001.5,Web
2014-06-01,2,9982,Coahuila de Zaragoza,COA,4991,Correo
2014-06-01,11,71825,Coahuila de Zaragoza,COA,6529.545454545455,Call Center
2014-06-01,10,50907,Coahuila de Zaragoza,COA,5090.7,Recomendación
2014-06-01,14,85633,Coahuila de Zaragoza,COA,6116.642857142857,Web
2014-06-01,2,9604,Colima,COL,4802,Correo
2014-06-01,12,69108,Colima,COL,5759,Call Center
2014-06-01,11,48982,Colima,COL,4452.909090909091,Recomendación
2014-06-01,15,82394,Colima,COL,5492.933333333333,Web
2014-06-01,1,2691,Chiapas,CHP,2691,Correo
2014-06-01,3,19364,Chiapas,CHP,6454.666666666667,Call Center
2014-06-01,3,13725,Chiapas,CHP,4575,Recomendación
2014-06-01,4,23087,Chiapas,CHP,5771.75,Web
2014-06-01,2,7322,Chihuahua,CHH,3661,Correo
2014-06-01,12,52683,Chihuahua,CHH,4390.25,Call Center
2014-06-01,12,37340,Chihuahua,CHH,3111.6666666666665,Recomendación
2014-06-01,16,62811,Chihuahua,CHH,3925.6875,Web
2014-06-01,2,7627,Durango,DUR,3813.5,Correo
2014-06-01,11,54884,Durango,DUR,4989.454545454545,Call Center
2014-06-01,11,38900,Durango,DUR,3536.3636363636365,Recomendación
2014-06-01,14,65435,Durango,DUR,4673.928571428572,Web
2014-06-01,2,7963,Guanajuato,GUA,3981.5,Correo
2014-06-01,10,57298,Guanajuato,GUA,5729.8,Call Center
2014-06-01,10,40611,Guanajuato,GUA,4061.1,Recomendación
2014-06-01,13,68313,Guanajuato,GUA,5254.846153846154,Web
2014-06-01,1,8813,Guerrero,GRO,8813,Correo
2014-06-01,6,63416,Guerrero,GRO,10569.333333333334,Call Center
2014-06-01,6,44947,Guerrero,GRO,7491.166666666667,Recomendación
2014-06-01,8,75607,Guerrero,GRO,9450.875,Web
2014-06-01,2,8897,Hidalgo,HID,4448.5,Correo
2014-06-01,10,64019,Hidalgo,HID,6401.9,Call Center
2014-06-01,10,45375,Hidalgo,HID,4537.5,Recomendación
2014-06-01,13,76326,Hidalgo,HID,5871.2307692307695,Web
2014-06-01,3,20973,Jalisco,JAL,6991,Correo
2014-06-01,21,150911,Jalisco,JAL,7186.238095238095,Call Center
2014-06-01,21,106962,Jalisco,JAL,5093.428571428572,Recomendación
2014-06-01,27,179923,Jalisco,JAL,6663.814814814815,Web
2014-06-01,3,10873,México,MEX,3624.3333333333335,Correo
2014-06-01,20,78235,México,MEX,3911.75,Call Center
2014-06-01,19,55451,México,MEX,2918.4736842105262,Recomendación
2014-06-01,26,93275,México,MEX,3587.5,Web
2014-06-01,1,7519,Michoacán de Ocampo,MIC,7519,Correo
2014-06-01,8,54106,Michoacán de Ocampo,MIC,6763.25,Call Center
2014-06-01,8,38349,Michoacán de Ocampo,MIC,4793.625,Recomendación
2014-06-01,10,64508,Michoacán de Ocampo,MIC,6450.8,Web
2014-06-01,1,2798,Morelos,MOR,2798,Correo
2014-06-01,3,20135,Morelos,MOR,6711.666666666667,Call Center
2014-06-01,3,14271,Morelos,MOR,4757,Recomendación
2014-06-01,4,24006,Morelos,MOR,6001.5,Web
2014-06-01,2,7483,Nayarit,NAY,3741.5,Correo
2014-06-01,10,53843,Nayarit,NAY,5384.3,Call Center
2014-06-01,10,38163,Nayarit,NAY,3816.3,Recomendación
2014-06-01,13,64194,Nayarit,NAY,4938,Web
2014-06-01,3,10873,Nuevo León,NLE,3624.3333333333335,Correo
2014-06-01,20,78235,Nuevo León,NLE,3911.75,Call Center
2014-06-01,19,55451,Nuevo León,NLE,2918.4736842105262,Recomendación
2014-06-01,26,93275,Nuevo León,NLE,3587.5,Web
2014-06-01,1,2691,Oaxaca,OAX,2691,Correo
2014-06-01,3,19364,Oaxaca,OAX,6454.666666666667,Call Center
2014-06-01,3,13725,Oaxaca,OAX,4575,Recomendación
2014-06-01,4,23087,Oaxaca,OAX,5771.75,Web
2014-06-01,1,6593,Puebla,PUE,6593,Correo
2014-06-01,6,47442,Puebla,PUE,7907,Call Center
2014-06-01,6,33625,Puebla,PUE,5604.166666666667,Recomendación
2014-06-01,8,56562,Puebla,PUE,7070.25,Web
2014-06-01,3,20973,Querétaro,QUE,6991,Correo
2014-06-01,21,150911,Querétaro,QUE,7186.238095238095,Call Center
2014-06-01,21,106962,Querétaro,QUE,5093.428571428572,Recomendación
2014-06-01,27,179923,Querétaro,QUE,6663.814814814815,Web
2014-06-01,2,6637,Quintana Roo,ROO,3318.5,Correo
2014-06-01,11,47759,Quintana Roo,ROO,4341.727272727273,Call Center
2014-06-01,10,33850,Quintana Roo,ROO,3385,Recomendación
2014-06-01,14,56940,Quintana Roo,ROO,4067.1428571428573,Web
2014-06-01,1,6763,San Luis Potosí,SLP,6763,Correo
2014-06-01,8,48667,San Luis Potosí,SLP,6083.375,Call Center
2014-06-01,8,34494,San Luis Potosí,SLP,4311.75,Recomendación
2014-06-01,10,58023,San Luis Potosí,SLP,5802.3,Web
2014-06-01,1,4691,Sinaloa,SIN,4691,Correo
2014-06-01,8,33755,Sinaloa,SIN,4219.375,Call Center
2014-06-01,8,23924,Sinaloa,SIN,2990.5,Recomendación
2014-06-01,11,40244,Sinaloa,SIN,3658.5454545454545,Web
2014-06-01,1,9136,Sonora,SON,9136,Correo
2014-06-01,9,65738,Sonora,SON,7304.222222222223,Call Center
2014-06-01,9,46593,Sonora,SON,5177,Recomendación
2014-06-01,12,78376,Sonora,SON,6531.333333333333,Web
2014-06-01,2,10305,Tabasco,TAB,5152.5,Correo
2014-06-01,10,74147,Tabasco,TAB,7414.7,Call Center
2014-06-01,10,52554,Tabasco,TAB,5255.4,Recomendación
2014-06-01,13,88402,Tabasco,TAB,6800.153846153846,Web
2014-06-01,1,5890,Tamaulipas,TAM,5890,Correo
2014-06-01,7,42382,Tamaulipas,TAM,6054.571428571428,Call Center
2014-06-01,7,30039,Tamaulipas,TAM,4291.285714285715,Recomendación
2014-06-01,9,50530,Tamaulipas,TAM,5614.444444444444,Web
2014-06-01,1,7459,Tlaxcala,TLA,7459,Correo
2014-06-01,9,53669,Tlaxcala,TLA,5963.222222222223,Call Center
2014-06-01,9,38039,Tlaxcala,TLA,4226.555555555556,Recomendación
2014-06-01,12,63987,Tlaxcala,TLA,5332.25,Web
2014-06-01,1,7905,Veracruz de Ignacio de la Llave,VER,7905,Correo
2014-06-01,9,56881,Veracruz de Ignacio de la Llave,VER,6320.111111111111,Call Center
2014-06-01,9,40316,Veracruz de Ignacio de la Llave,VER,4479.555555555556,Recomendación
2014-06-01,11,67817,Veracruz de Ignacio de la Llave,VER,6165.181818181818,Web
2014-06-01,2,9064,Yucatán,YUC,4532,Correo
2014-06-01,11,65223,Yucatán,YUC,5929.363636363636,Call Center
2014-06-01,11,46228,Yucatán,YUC,4202.545454545455,Recomendación
2014-06-01,14,77762,Yucatán,YUC,5554.428571428572,Web
2014-06-01,1,10238,Zacatecas,ZAC,10238,Correo
2014-06-01,8,73668,Zacatecas,ZAC,9208.5,Call Center
2014-06-01,7,52214,Zacatecas,ZAC,7459.142857142857,Recomendación
2014-06-01,10,87830,Zacatecas,ZAC,8783,Web
2014-07-01,4,20298,Ciudad de México,CMX,5074.5,Correo
2014-07-01,25,146058,Ciudad de México,CMX,5842.32,Call Center
2014-07-01,25,103522,Ciudad de México,CMX,4140.88,Recomendación
2014-07-01,33,174137,Ciudad de México,CMX,5276.878787878788,Web
2014-07-01,1,7480,Aguascalientes,AGU,7480,Correo
2014-07-01,5,53823,Aguascalientes,AGU,10764.6,Call Center
2014-07-01,5,38148,Aguascalientes,AGU,7629.6,Recomendación
2014-07-01,7,64170,Aguascalientes,AGU,9167.142857142857,Web
2014-07-01,1,10625,Baja California,BCN,10625,Correo
2014-07-01,8,76454,Baja California,BCN,9556.75,Call Center
2014-07-01,7,54188,Baja California,BCN,7741.142857142857,Recomendación
2014-07-01,10,91152,Baja California,BCN,9115.2,Web
2014-07-01,1,12172,Baja California Sur,BCS,12172,Correo
2014-07-01,9,87582,Baja California Sur,BCS,9731.333333333334,Call Center
2014-07-01,9,62076,Baja California Sur,BCS,6897.333333333333,Recomendación
2014-07-01,11,104419,Baja California Sur,BCS,9492.636363636364,Web
2014-07-01,1,2975,Campeche,CAM,2975,Correo
2014-07-01,3,21409,Campeche,CAM,7136.333333333333,Call Center
2014-07-01,3,15174,Campeche,CAM,5058,Recomendación
2014-07-01,4,25525,Campeche,CAM,6381.25,Web
2014-07-01,2,10613,Coahuila de Zaragoza,COA,5306.5,Correo
2014-07-01,11,76369,Coahuila de Zaragoza,COA,6942.636363636364,Call Center
2014-07-01,11,54128,Coahuila de Zaragoza,COA,4920.727272727273,Recomendación
2014-07-01,15,91051,Coahuila de Zaragoza,COA,6070.066666666667,Web
2014-07-01,2,10212,Colima,COL,5106,Correo
2014-07-01,12,73481,Colima,COL,6123.416666666667,Call Center
2014-07-01,12,52081,Colima,COL,4340.083333333333,Recomendación
2014-07-01,16,87607,Colima,COL,5475.4375,Web
2014-07-01,1,2861,Chiapas,CHP,2861,Correo
2014-07-01,3,20590,Chiapas,CHP,6863.333333333333,Call Center
2014-07-01,3,14593,Chiapas,CHP,4864.333333333333,Recomendación
2014-07-01,4,24548,Chiapas,CHP,6137,Web
2014-07-01,2,7785,Chihuahua,CHH,3892.5,Correo
2014-07-01,13,56016,Chihuahua,CHH,4308.923076923077,Call Center
2014-07-01,13,39703,Chihuahua,CHH,3054.076923076923,Recomendación
2014-07-01,17,66785,Chihuahua,CHH,3928.529411764706,Web
